Macroporosity,Vugs,Count,Sample,Grid,R,P_Area_100,WAv_Lx,Alignment,Alignment2,Eccent,keq_simulation,WAv_ly,Lx_norm,Ly_norm,Perimeter,EquivDiameter,Major,Minor,DifMajorMinor,Av_Area,Std_area,var_Area,Std_Lx,var_Lx
0.4,700,97,aleatory,grid-19,r1,0.401367,20.09,0.587367,0.55084,0.745008,0,15.4087,0.2009,0.308175,1.55715,466.434,970.184,524.627,445.557,0.41378,83416.2,6.95826e+09,0.067587,0.004568
0.4,700,700,aleatory,grid-20,r1,0.398713,1.93492,0.565317,0.01,0.124721,3.01873,1.93297,0.0193492,0.0386595,0.0429565,79.9786,80.3499,79.6725,0.677344,0.056959,22.6931,514.978,0.000201487,4.05971e-08
0.42,735,336,aleatory,grid-10,r1,0.351377,3.45931,0.546612,0.382234,0.601499,2.69029,3.37812,0.0345931,0.0675623,0.0895393,128.382,173.355,108.334,65.021,0.104576,7263.46,5.27579e+07,0.0112459,0.000126469
0.42,735,259,aleatory,grid-15,r1,0.385168,5.15023,0.514775,0.407881,0.693852,3.28398,5.25591,0.0515023,0.105118,0.169334,175.777,278.718,152.572,126.147,0.148713,14689.9,2.15793e+08,0.0202972,0.000411977
0.42,735,74,aleatory,grid-19,r1,0.421908,28.435,0.430118,0.412782,0.765622,0,28.6447,0.28435,0.572895,4.28629,748.61,1400.25,903.807,496.442,0.570146,171302,2.93443e+10,0.0731482,0.00535066
0.42,735,735,aleatory,grid-20,r1,0.418717,1.93498,0.584111,0.01,0.127449,3.29452,1.931,0.0193498,0.03862,0.0429382,79.9851,80.3713,79.6642,0.707071,0.0569682,22.4949,506.023,0.000196943,3.87865e-08
0.44,770,334,aleatory,grid-10,r1,0.367801,3.62311,0.541848,0.386048,0.627139,2.86442,3.477,0.0362311,0.0695401,0.0924267,131.679,180.751,109.481,71.2697,0.11012,7442.39,5.53892e+07,0.0123412,0.000152305
0.44,770,250,aleatory,grid-15,r1,0.401933,5.58556,0.509353,0.398856,0.678202,3.60429,5.65268,0.0558556,0.113054,0.190254,188.31,293.462,168.132,125.33,0.160773,16541.7,2.73627e+08,0.0221423,0.00049028
0.44,770,75,aleatory,grid-19,r1,0.442056,29.0401,0.648183,0.619044,0.703111,0,25.8882,0.290401,0.517764,4.19257,753.987,1445.07,907.337,537.73,0.589408,172514,2.9761e+10,0.0828927,0.0068712
0.44,770,770,aleatory,grid-20,r1,0.438946,1.93615,0.585344,0.01,0.125794,3.51308,1.93375,0.0193615,0.0386751,0.0429658,80.0116,80.3899,79.6982,0.691621,0.057006,23.265,541.261,0.000203666,4.14798e-08
0.45,787,338,aleatory,grid-10,r1,0.376848,3.78301,0.505835,0.354632,0.619739,2.92453,3.98753,0.0378301,0.0797506,0.107595,138.575,200.918,114.866,86.0528,0.111494,9127.88,8.33182e+07,0.0130005,0.000169013
0.45,787,254,aleatory,grid-15,r1,0.410402,5.93825,0.532953,0.422086,0.663331,3.69423,5.55251,0.0593825,0.11105,0.204794,193.482,294.21,174.137,120.073,0.161575,17831.9,3.17978e+08,0.023319,0.000543774
0.45,787,60,aleatory,grid-19,r1,0.451977,58.1082,0.677288,0.663771,0.843631,0,31.2616,0.581082,0.625233,7.82188,1015.94,2839.05,1213.74,1625.31,0.753295,270424,7.31293e+10,0.132968,0.0176805
0.45,787,787,aleatory,grid-20,r1,0.448587,1.93568,0.571384,0.01,0.12475,3.58001,1.93391,0.0193568,0.0386783,0.0429586,80.0072,80.3795,79.6994,0.680058,0.0569996,23.6252,558.149,0.000200688,4.02757e-08
0.02,15,14,aleatory,grid-15,r2,0.0196407,3.12138,0.446439,0.062099,0.175629,1.0433,3.08981,0.0312138,0.0617961,0.0690385,127.331,134.945,122.138,12.8076,0.140291,2642.72,6.98397e+06,0.00406689,1.65396e-05
0.02,15,15,aleatory,grid-23,r2,0.0198287,2.91743,0.386518,0.01,0.106346,1.04169,2.90795,0.0291743,0.0581591,0.0647673,121.84,122.226,121.5,0.726031,0.132191,28.8134,830.21,0.000252404,6.3708e-08
0.02,15,15,aleatory,grid-29,r2,0.0198221,2.91429,0.458227,0.01,0.109443,1.04081,2.91428,0.0291429,0.0582855,0.0647814,121.82,122.238,121.446,0.791388,0.132147,27.8383,774.971,0.000216728,4.69712e-08
0.02,15,15,aleatory,grid-30,r2,0.0198554,2.93491,0.585496,0.01,0.0967213,1.04209,2.93333,0.0293491,0.0586666,0.0649769,121.923,122.261,121.628,0.63317,0.13237,29.3038,858.714,0.000167555,2.80747e-08
0.02,15,15,aleatory,grid-40,r2,0.0198516,2.93492,0.504035,0.01,0.114374,1.04415,2.93491,0.0293492,0.0586982,0.0649725,121.911,122.35,121.516,0.834073,0.132344,29.9153,894.924,0.000190193,3.61732e-08
0.04,30,25,aleatory,grid-15,r2,0.0377134,3.43416,0.521768,0.107767,0.201215,1.08252,3.31923,0.0343416,0.0663845,0.0807769,140.029,148.682,136.222,12.4604,0.150854,6871.22,4.72137e+07,0.0065954,4.34992e-05
0.04,30,29,aleatory,grid-23,r2,0.0395133,2.91662,0.501938,4.55276e-05,0.150894,1.08404,3.06261,0.0291662,0.0612523,0.0672395,124.728,129.338,121.685,7.65211,0.136253,1925.53,3.70765e+06,0.000234848,5.51534e-08
0.04,30,27,aleatory,grid-29,r2,0.0396983,3.10914,0.54499,0.0667949,0.263484,1.08388,3.29494,0.0310914,0.0658989,0.0766307,132.047,152.231,121.586,30.6449,0.147031,3762.77,1.41585e+07,0.00557171,3.1044e-05
0.04,30,30,aleatory,grid-30,r2,0.0397167,2.93097,0.518586,0.01,0.102925,1.08127,2.93254,0.0293097,0.0586508,0.0649452,121.931,122.302,121.605,0.696376,0.132389,24.2518,588.148,0.000169516,2.87356e-08
0.04,30,30,aleatory,grid-40,r2,0.0397108,2.93731,0.564837,0.01,0.100963,1.08288,2.92699,0.0293731,0.0585398,0.0649949,121.922,122.285,121.605,0.680444,0.132369,25.539,652.24,0.000182117,3.31665e-08
0.05,38,36,aleatory,grid-15,r2,0.0495289,3.00854,0.426911,0.0246482,0.163523,1.10828,3.04579,0.0300854,0.0609158,0.0674658,125.442,130.296,121.94,8.35598,0.13758,2018.59,4.07471e+06,0.00253801,6.44148e-06
0.05,38,34,aleatory,grid-23,r2,0.0496781,3.03227,0.45977,0.0506012,0.247382,1.11184,3.2696,0.0303227,0.0653919,0.0723809,131.049,144.82,122.15,22.6701,0.146112,3384.78,1.14567e+07,0.00394707,1.55794e-05
0.05,38,35,aleatory,grid-29,r2,0.0502611,3.06691,0.475744,0.0529009,0.227124,1.10948,3.22055,0.0306691,0.064411,0.0740277,129.875,145.869,121.569,24.2995,0.143603,3331.15,1.10965e+07,0.00490012,2.40112e-05
0.05,38,38,aleatory,grid-30,r2,0.0503629,2.92795,0.425321,0.01,0.0989353,1.11125,2.92794,0.0292795,0.0585589,0.0651381,121.998,122.341,121.701,0.640116,0.132534,31.022,962.365,0.00019561,3.82633e-08
0.05,38,38,aleatory,grid-40,r2,0.0503286,2.93294,0.573786,0.01,0.106563,1.10702,2.93233,0.0293294,0.0586466,0.0650918,121.957,122.351,121.607,0.743762,0.132444,25.2937,639.77,0.000182383,3.32637e-08
0.06,45,41,aleatory,grid-15,r2,0.0580719,3.13493,0.401434,0.0667893,0.193337,1.12308,3.1103,0.0313493,0.062206,0.0696847,128.535,135.246,123.971,11.2754,0.141639,3021.9,9.13187e+06,0.00399139,1.59312e-05
0.06,45,41,aleatory,grid-23,r2,0.0589241,3.01154,0.464107,0.042486,0.223548,1.13304,3.21002,0.0301154,0.0642005,0.0712003,129.601,141.284,122.026,19.2578,0.143717,3113.1,9.69139e+06,0.00363797,1.32348e-05
0.06,45,39,aleatory,grid-29,r2,0.0595932,3.43387,0.506989,0.0890115,0.206703,1.13521,3.30006,0.0343387,0.0660012,0.0875927,139.69,155.656,135.023,20.6336,0.152803,6373.33,4.06193e+07,0.00784069,6.14765e-05
0.06,45,42,aleatory,grid-30,r2,0.0596223,3.06892,0.500637,0.0445031,0.198364,1.13355,3.33153,0.0306892,0.0666306,0.0766559,130.213,149.868,121.637,28.2313,0.141958,4011.58,1.60928e+07,0.00458126,2.0988e-05
0.06,45,45,aleatory,grid-40,r2,0.0595711,2.9291,0.500936,0.01,0.0963143,1.13015,2.9328,0.029291,0.0586561,0.0650092,121.928,122.251,121.65,0.600388,0.13238,34.2135,1170.56,0.000193222,3.73348e-08
0.08,60,55,aleatory,grid-15,r2,0.0771516,3.1383,0.467015,0.0824026,0.192327,1.1742,2.99718,0.031383,0.0599436,0.0690177,127.468,134.83,122.249,12.5815,0.140276,2691.07,7.24185e+06,0.00484114,2.34366e-05
0.08,60,53,aleatory,grid-23,r2,0.0783396,3.24572,0.577513,0.119068,0.249226,1.18601,3.17072,0.0324572,0.0634143,0.0744366,132.968,146.718,124.86,21.8574,0.147811,4086.59,1.67002e+07,0.0061812,3.82072e-05
0.08,60,53,aleatory,grid-29,r2,0.0794229,3.30426,0.540595,0.133856,0.292276,1.18334,3.20385,0.0330426,0.064077,0.0784944,133.775,157.242,121.616,35.626,0.149855,4025.71,1.62063e+07,0.00768041,5.89887e-05
0.08,60,59,aleatory,grid-30,r2,0.0794935,3.03557,0.494575,0.0334026,0.132073,1.17728,2.93095,0.0303557,0.0586191,0.0672034,123.668,127.627,121.637,5.9896,0.134735,1529.67,2.33988e+06,0.00393202,1.54608e-05
0.08,60,60,aleatory,grid-40,r2,0.0794546,2.93175,0.585099,0.01,0.0947109,1.18452,2.93176,0.0293175,0.0586351,0.0650331,121.948,122.268,121.673,0.595073,0.132424,26.4486,699.531,0.0001724,2.97219e-08
0.1,75,62,aleatory,grid-15,r2,0.0951861,3.56416,0.580559,0.255161,0.304385,1.24454,3.09765,0.0356416,0.061953,0.0772048,136.013,154.223,125.164,29.0591,0.153526,4436.61,1.96835e+07,0.00849166,7.21084e-05
0.1,75,65,aleatory,grid-23,r2,0.0977779,3.26695,0.473951,0.114103,0.263552,1.2363,3.26354,0.0326695,0.0652708,0.0762944,135.001,149.931,126.611,23.3198,0.150428,4571.31,2.08969e+07,0.00621268,3.85973e-05
0.1,75,62,aleatory,grid-29,r2,0.0993105,3.30367,0.46946,0.0935835,0.348556,1.22874,3.68473,0.0330367,0.0736946,0.0882274,141.298,172.972,128.096,44.8758,0.160178,5687.01,3.23421e+07,0.0071339,5.08926e-05
0.1,75,74,aleatory,grid-30,r2,0.0993666,3.01121,0.564354,0.0267699,0.12583,1.26694,2.9308,0.0301121,0.0586159,0.066855,123.335,126.573,121.636,4.93696,0.134279,1372.65,1.88417e+06,0.00348993,1.21796e-05
0.1,75,75,aleatory,grid-40,r2,0.0993133,2.93778,0.533656,0.01,0.102936,1.23163,2.93175,0.0293778,0.058635,0.0650497,121.945,122.311,121.623,0.687663,0.132418,28.1448,792.131,0.000160882,2.5883e-08
0.12,90,70,aleatory,grid-15,r2,0.112541,3.57499,0.513972,0.189539,0.364586,1.26833,3.42816,0.0357499,0.0685631,0.0789744,140.172,163.325,125.271,38.0537,0.160774,5073.37,2.57391e+07,0.00823676,6.78442e-05
0.12,90,75,aleatory,grid-23,r2,0.116896,3.18579,0.378603,0.0586996,0.301342,1.28421,3.61926,0.0318579,0.0723852,0.0806769,139.47,160.664,127.924,32.7401,0.155862,5663.79,3.20785e+07,0.00524414,2.7501e-05
0.12,90,65,aleatory,grid-29,r2,0.119308,4.23509,0.565318,0.245874,0.424472,1.33772,3.91549,0.0423509,0.0783097,0.111475,158.132,207.925,143.717,64.2073,0.18355,8981.66,8.06702e+07,0.0140037,0.000196104
0.12,90,86,aleatory,grid-30,r2,0.119313,3.13507,0.514798,0.0667509,0.170016,1.29977,2.99802,0.0313507,0.0599603,0.0709355,126.515,136.331,121.732,14.599,0.138736,2482.41,6.16234e+06,0.00554304,3.07253e-05
0.12,90,90,aleatory,grid-40,r2,0.119177,2.93386,0.521067,0.01,0.0984575,1.29096,2.92937,0.0293386,0.0585873,0.065053,121.945,122.287,121.65,0.636775,0.132419,25.3746,643.872,0.000188113,3.53866e-08
0.14,105,86,aleatory,grid-15,r2,0.131887,3.30125,0.503723,0.171923,0.329645,1.33526,3.25335,0.0330125,0.0650671,0.073956,134.404,150.054,123.097,26.9569,0.153357,3546.89,1.25804e+07,0.00554084,3.07009e-05
0.14,105,77,aleatory,grid-23,r2,0.134794,3.74449,0.54192,0.238848,0.425305,1.35252,3.81583,0.0374449,0.0763166,0.0928687,151.944,192.348,130.723,61.6245,0.175057,7876.01,6.20315e+07,0.0099293,9.8591e-05
0.14,105,70,aleatory,grid-29,r2,0.139278,3.97407,0.43963,0.184476,0.485175,1.3692,4.93633,0.0397407,0.0987266,0.13206,170.252,242.834,147.277,95.5575,0.198969,11810.8,1.39494e+08,0.0120721,0.000145736
0.14,105,102,aleatory,grid-30,r2,0.139219,3.10978,0.559079,0.0285695,0.142963,1.37882,2.98832,0.0310978,0.0597664,0.0701321,125.542,134.154,121.703,12.4513,0.136489,2581.68,6.66508e+06,0.00595749,3.54916e-05
0.14,105,105,aleatory,grid-40,r2,0.139037,2.93764,0.513703,0.01,0.0992858,1.33889,2.93174,0.0293764,0.0586349,0.0650682,121.944,122.294,121.639,0.655664,0.132416,27.8748,777.006,0.000172772,2.98502e-08
0.15,113,91,aleatory,grid-15,r2,0.140894,3.33241,0.436147,0.143454,0.323215,1.34505,3.34101,0.0333241,0.0668203,0.0754523,136.133,153.512,124.249,29.2631,0.154828,4211.6,1.77375e+07,0.00627555,3.93825e-05
0.15,113,87,aleatory,grid-23,r2,0.145625,3.76652,0.556208,0.236192,0.362491,1.41026,3.48211,0.0376652,0.0696422,0.0882469,147.918,176.615,132.362,44.2526,0.167385,7358.3,5.41446e+07,0.0106503,0.000113428
0.15,113,63,aleatory,grid-29,r2,0.150002,5.07265,0.474571,0.279448,0.615523,1.44365,5.51388,0.0507265,0.110278,0.180073,196.646,301.239,167.254,133.985,0.238098,17439.5,3.04137e+08,0.0194378,0.000377827
0.15,113,112,aleatory,grid-30,r2,0.14981,2.98799,0.466512,0.0176794,0.11732,1.4136,2.93237,0.0298799,0.0586474,0.0663124,122.912,125.18,121.692,3.4875,0.133759,1105.37,1.22185e+06,0.00285772,8.16658e-06
0.15,113,113,aleatory,grid-40,r2,0.149583,2.93363,0.49784,0.01,0.102792,1.37805,2.92963,0.0293363,0.0585926,0.0650068,121.925,122.296,121.598,0.697605,0.132374,28.1455,792.166,0.000160514,2.57646e-08
0.16,120,94,aleatory,grid-15,r2,0.149502,3.42041,0.411267,0.131432,0.319055,1.38948,3.55674,0.0342041,0.0711347,0.0808473,141.082,160.541,129.253,31.288,0.159045,5841.76,3.41261e+07,0.00647659,4.19462e-05
0.16,120,88,aleatory,grid-23,r2,0.154025,3.87283,0.553724,0.235557,0.393779,1.43771,3.65251,0.0387283,0.0730502,0.094251,153.471,184.103,137.871,46.2319,0.175029,8450.92,7.14181e+07,0.0107986,0.00011661
0.16,120,79,aleatory,grid-29,r2,0.159142,4.29959,0.486598,0.230912,0.50918,1.46173,4.68619,0.0429959,0.0937239,0.127889,168.863,240.472,147.54,92.9316,0.201446,10954.9,1.2001e+08,0.0139048,0.000193344
0.16,120,116,aleatory,grid-30,r2,0.159085,3.28633,0.552025,0.0499128,0.14313,1.48961,2.93095,0.0328633,0.058619,0.0726688,126.912,140.097,121.714,18.3832,0.137142,3416.09,1.16697e+07,0.00880641,7.75528e-05
0.16,120,120,aleatory,grid-40,r2,0.158926,2.93572,0.540929,0.01,0.100574,1.40142,2.93215,0.0293572,0.058643,0.0651087,121.954,122.312,121.642,0.66928,0.132438,30.0098,900.587,0.000170747,2.91545e-08
0.18,135,107,aleatory,grid-15,r2,0.169622,3.61591,0.477994,0.17199,0.322016,1.4736,3.43803,0.0361591,0.0687605,0.081333,141.19,163.497,128.833,34.6644,0.158525,5982.44,3.57896e+07,0.00896023,8.02857e-05
0.18,135,106,aleatory,grid-23,r2,0.174487,3.66743,0.558385,0.205626,0.353209,1.50007,3.47203,0.0366743,0.0694406,0.0860671,145.218,173.124,131.148,41.9757,0.164611,6646.7,4.41787e+07,0.00962968,9.27307e-05
0.18,135,84,aleatory,grid-29,r2,0.179067,4.74491,0.457093,0.231622,0.520816,1.53781,5.22205,0.0474491,0.104441,0.152177,182.515,268.015,163.237,104.778,0.213175,14265,2.03491e+08,0.0167264,0.000279772
0.18,135,131,aleatory,grid-30,r2,0.17906,3.02553,0.525552,0.0296186,0.148312,1.53513,3.02237,0.0302553,0.0604473,0.0691711,125.057,131.735,121.753,9.98249,0.136687,2035.35,4.14265e+06,0.00371727,1.38181e-05
0.18,135,135,aleatory,grid-40,r2,0.178765,2.93598,0.509767,0.01,0.0979725,1.467,2.93052,0.0293598,0.0586104,0.0650915,121.945,122.288,121.648,0.640742,0.132419,29.767,886.075,0.000170771,2.91626e-08
0.2,150,116,aleatory,grid-15,r2,0.188237,3.74525,0.458622,0.178595,0.348469,1.55693,3.60504,0.0374525,0.0721008,0.0847142,144.447,173.659,129.654,44.0052,0.162273,6759.21,4.56869e+07,0.0100252,0.000100504
0.2,150,95,aleatory,grid-23,r2,0.190158,4.81276,0.550572,0.322899,0.453901,1.64213,4.23761,0.0481276,0.0847523,0.1194,174.756,231.803,151.514,80.2899,0.200166,13017,1.69442e+08,0.0170177,0.000289604
0.2,150,81,aleatory,grid-29,r2,0.199152,5.79937,0.40813,0.226709,0.581284,1.65366,7.10224,0.0579937,0.142045,0.229071,215.452,356.918,201.687,155.231,0.245867,22791.9,5.19473e+08,0.0212814,0.000452898
0.2,150,143,aleatory,grid-30,r2,0.198911,3.17567,0.563198,0.060031,0.172582,1.64535,3.01289,0.0317567,0.0602578,0.0721854,127.207,139.046,121.728,17.3176,0.139099,2901.04,8.41601e+06,0.0065614,4.3052e-05
0.2,150,150,aleatory,grid-40,r2,0.198631,2.9354,0.509269,0.01,0.0966083,1.54267,2.93222,0.029354,0.0586445,0.0650913,121.946,122.278,121.66,0.618063,0.13242,28.9078,835.661,0.000179486,3.22153e-08
0.22,165,117,aleatory,grid-15,r2,0.199939,3.79276,0.487129,0.221337,0.398389,1.58925,3.7062,0.0379276,0.0741239,0.0876254,149.212,180.009,131.936,48.0736,0.170888,7458.68,5.56319e+07,0.0099377,9.8758e-05
0.22,165,107,aleatory,grid-23,r2,0.209952,4.13867,0.462795,0.244327,0.485105,1.66742,4.35553,0.0413867,0.0871106,0.108148,166.033,217.119,146.039,71.0805,0.196217,10505.3,1.10362e+08,0.0126265,0.000159428
0.22,165,73,aleatory,grid-29,r2,0.219208,6.82371,0.452899,0.316874,0.610478,1.8303,7.61749,0.0682371,0.15235,0.278799,245.68,398.535,233.457,165.078,0.300285,27997.4,7.83857e+08,0.0260549,0.000678856
0.22,165,154,aleatory,grid-30,r2,0.218878,3.73721,0.537733,0.0545797,0.184688,1.77638,3.11228,0.0373721,0.0622457,0.0865819,134.067,171.677,121.751,49.9267,0.142129,6158.42,3.79261e+07,0.0147069,0.000216292
0.22,165,165,aleatory,grid-40,r2,0.21857,2.93666,0.512266,0.01,0.0993425,1.5965,2.93261,0.0293666,0.0586523,0.0650956,121.967,122.318,121.663,0.65545,0.132467,28.229,796.879,0.000167323,2.79969e-08
0.24,180,113,aleatory,grid-15,r2,0.213851,4.1869,0.508059,0.276006,0.464266,1.67657,3.98572,0.041869,0.0797143,0.0989445,161.177,200.579,139.773,60.8058,0.189248,9582.39,9.18222e+07,0.0121558,0.000147763
0.24,180,113,aleatory,grid-23,r2,0.228238,4.67361,0.43844,0.207286,0.491673,1.76841,4.82005,0.0467361,0.096401,0.128304,180.038,246.869,155.838,91.0313,0.201981,14629.8,2.14032e+08,0.0160709,0.000258275
0.24,180,79,aleatory,grid-29,r2,0.239173,8.58203,0.571492,0.435634,0.676461,2.2654,7.48965,0.0858203,0.149793,0.309539,249.428,446.155,234.295,211.86,0.30275,30728.1,9.44217e+08,0.0360239,0.00129772
0.24,180,176,aleatory,grid-30,r2,0.238717,3.07007,0.539081,0.0443716,0.139816,1.86439,2.93148,0.0307007,0.0586296,0.0681476,124.284,129.42,121.711,7.70839,0.135635,1747.29,3.05302e+06,0.00450289,2.0276e-05
0.24,180,180,aleatory,grid-40,r2,0.238521,2.93651,0.569708,0.01,0.0991169,1.67399,2.9324,0.0293651,0.0586481,0.0651336,121.988,122.334,121.689,0.645063,0.132512,28.1827,794.262,0.000163104,2.66028e-08
0.25,188,135,aleatory,grid-15,r2,0.229548,3.62599,0.460403,0.196801,0.407526,1.71953,3.67519,0.0362599,0.0735038,0.0838791,146.014,173.704,128.816,44.8876,0.170036,6127.24,3.7543e+07,0.00821833,6.7541e-05
0.25,188,110,aleatory,grid-23,r2,0.237108,5.58035,0.586906,0.33845,0.490332,1.99099,4.71327,0.0558035,0.0942653,0.141523,190.645,264.019,161.368,102.651,0.215552,16727.1,2.79796e+08,0.0211995,0.00044942
0.25,188,80,aleatory,grid-29,r2,0.249882,8.36449,0.565155,0.415957,0.610272,2.1458,7.83563,0.0836449,0.156713,0.362926,269.978,428.814,270.292,158.522,0.312352,35616.4,1.26853e+09,0.0327732,0.00107408
0.25,188,176,aleatory,grid-30,r2,0.249462,3.41678,0.510551,0.0797357,0.190393,1.85111,3.06091,0.0341678,0.0612181,0.078376,130.747,153.316,121.78,31.5364,0.14174,4443.52,1.97448e+07,0.0103062,0.000106218
0.25,188,188,aleatory,grid-40,r2,0.249007,2.93655,0.589365,0.01,0.0978917,1.71086,2.92984,0.0293655,0.0585968,0.0651288,121.96,122.302,121.664,0.637833,0.132451,28.1131,790.348,0.000166901,2.78561e-08
0.26,195,133,aleatory,grid-15,r2,0.236323,3.84171,0.480209,0.242186,0.430973,1.79086,3.80511,0.0384171,0.0761022,0.0891656,151.011,183.74,132.988,50.7522,0.177686,7093.9,5.03235e+07,0.00943492,8.90177e-05
0.26,195,106,aleatory,grid-23,r2,0.244575,5.23104,0.501316,0.303252,0.546782,1.88799,5.01617,0.0523104,0.100323,0.141423,193.399,264.302,164.102,100.201,0.230731,16571,2.74598e+08,0.018742,0.000351262
0.26,195,64,aleatory,grid-29,r2,0.259296,9.37252,0.346351,0.262043,0.711049,2.19273,11.7956,0.0937252,0.235912,0.462289,306.604,569.49,326.197,243.293,0.40515,45540,2.07389e+09,0.0360862,0.00130221
0.26,195,190,aleatory,grid-30,r2,0.258772,3.15197,0.556774,0.0307633,0.134807,2.00948,2.96177,0.0315197,0.0592355,0.0706129,125.617,134.964,121.774,13.1894,0.136196,2805.85,7.87282e+06,0.00688322,4.73788e-05
0.26,195,195,aleatory,grid-40,r2,0.258334,2.93761,0.527112,0.01,0.0984626,1.75055,2.9326,0.0293761,0.0586521,0.0651338,121.973,122.317,121.675,0.642195,0.132479,26.4602,700.143,0.000167417,2.80285e-08
0.28,210,129,aleatory,grid-15,r2,0.24516,4.04245,0.464957,0.262699,0.476257,1.82314,4.14094,0.0404245,0.0828189,0.0978545,161.347,198.636,140.604,58.0316,0.190047,9662.54,9.33646e+07,0.0104667,0.000109551
0.28,210,115,aleatory,grid-23,r2,0.263674,5.481,0.514999,0.325878,0.563818,2.0415,5.19175,0.05481,0.103835,0.15018,197.344,284.371,168.001,116.37,0.229282,18045,3.25623e+08,0.0201933,0.000407768
0.28,210,64,aleatory,grid-29,r2,0.279371,12.2783,0.539137,0.447623,0.63488,2.82623,10.6053,0.122783,0.212107,0.583127,343.325,608.714,384.259,224.455,0.436517,55711,3.10372e+09,0.0481949,0.00232275
0.28,210,203,aleatory,grid-30,r2,0.278668,3.07707,0.501896,0.0475604,0.155075,2.06756,2.98825,0.0307707,0.0597649,0.0696445,125.446,132.928,121.764,11.1636,0.137275,2141.33,4.58528e+06,0.00467901,2.18931e-05
0.28,210,210,aleatory,grid-40,r2,0.278279,2.93719,0.52588,0.01,0.098359,1.84492,2.93254,0.0293719,0.0586508,0.0651494,121.989,122.332,121.692,0.63972,0.132514,24.8521,617.627,0.000165101,2.72584e-08
0.3,225,146,aleatory,grid-15,r2,0.267632,3.94005,0.488217,0.244465,0.462765,1.96961,4.03198,0.0394005,0.0806396,0.0940343,156.487,194.888,135.577,59.3107,0.18331,8607.97,7.40972e+07,0.0105903,0.000112154
0.3,225,125,aleatory,grid-23,r2,0.282268,4.8245,0.455592,0.24131,0.532754,1.99579,5.57675,0.048245,0.111535,0.146579,196.154,268.726,168.313,100.413,0.225815,17836.7,3.18149e+08,0.0150519,0.000226559
0.3,225,67,aleatory,grid-29,r2,0.299406,13.9179,0.610469,0.514834,0.669517,3.15156,11.6328,0.139179,0.232656,0.670102,371.219,635.836,389.273,246.563,0.446875,62537.9,3.91099e+09,0.0548231,0.00300557
0.3,225,211,aleatory,grid-30,r2,0.298752,3.1909,0.549629,0.0644528,0.190413,2.2617,3.13411,0.031909,0.0626822,0.0751927,129.299,144.417,122.956,21.461,0.141589,3538.57,1.25215e+07,0.00646068,4.17404e-05
0.3,225,225,aleatory,grid-40,r2,0.298086,2.9362,0.569894,0.01,0.0974636,1.92466,2.93503,0.029362,0.0587006,0.065153,121.975,122.309,121.687,0.622415,0.132483,27.3145,746.084,0.000170569,2.90938e-08
0.32,240,149,aleatory,grid-15,r2,0.283883,4.03875,0.443395,0.256646,0.473244,2.00645,4.05952,0.0403875,0.0811904,0.0982093,160.107,193.738,142.197,51.5415,0.190526,9161.8,8.39386e+07,0.0109502,0.000119907
0.32,240,120,aleatory,grid-23,r2,0.299935,5.80583,0.53406,0.36569,0.59842,2.2608,5.62871,0.0580583,0.112574,0.166061,207.718,304.412,175.931,128.481,0.249946,20037.5,4.01501e+08,0.0209082,0.000437151
0.32,240,70,aleatory,grid-29,r2,0.319346,9.88701,0.488459,0.424514,0.660385,2.98225,10.5771,0.0988701,0.211542,0.479667,321.317,521.169,344.247,176.922,0.456208,48333.9,2.33616e+09,0.0380492,0.00144774
0.32,240,228,aleatory,grid-30,r2,0.318678,3.163,0.559397,0.0624508,0.175319,2.33544,3.11031,0.03163,0.0622063,0.0740426,128.226,143.068,121.802,21.2657,0.139771,3428.09,1.17518e+07,0.00622055,3.86953e-05
0.32,240,240,aleatory,grid-40,r2,0.31804,2.93701,0.506353,0.01,0.0948931,2.03181,2.93542,0.0293701,0.0587084,0.0651838,121.99,122.319,121.708,0.610131,0.132517,26.1802,685.405,0.000165084,2.72526e-08
0.34,255,146,aleatory,grid-15,r2,0.294068,4.43833,0.488966,0.310879,0.530399,2.20115,4.41345,0.0443833,0.088269,0.105212,168.405,225.723,139.197,86.5268,0.201416,11016.5,1.21364e+08,0.013679,0.000187115
0.34,255,127,aleatory,grid-23,r2,0.318119,5.29748,0.447138,0.2632,0.561553,2.2755,5.89888,0.0529748,0.117978,0.157237,204.467,294.334,179.903,114.431,0.250487,18680.1,3.48945e+08,0.0186924,0.000349405
0.34,255,59,aleatory,grid-29,r2,0.339496,11.9426,0.472522,0.422422,0.738127,3.21159,13.2626,0.119426,0.265253,0.657265,380.148,672.371,380.601,291.77,0.575417,65816.9,4.33186e+09,0.0501031,0.00251032
0.34,255,244,aleatory,grid-30,r2,0.338718,3.24509,0.567337,0.0469933,0.152932,2.62366,3.07467,0.0324509,0.0614935,0.0751164,128.466,145.143,121.843,23.3003,0.138819,3868.85,1.4968e+07,0.00812366,6.59938e-05
0.34,255,255,aleatory,grid-40,r2,0.337906,2.93652,0.519946,0.01,0.097695,2.10321,2.93586,0.0293652,0.0587171,0.065154,121.988,122.326,121.697,0.629833,0.132512,27.3824,749.794,0.000174649,3.05021e-08
0.35,263,156,aleatory,grid-15,r2,0.308121,4.29533,0.506357,0.317184,0.51631,2.30718,4.06765,0.0429533,0.0813531,0.100361,163.076,207.38,139.12,68.2603,0.197513,9316.38,8.67949e+07,0.0130089,0.00016923
